38716;2198;in;05/01/2018 16:45;24.325
38716;2198;in;05/01/2018 17:00;23.025
38716;2198;in;05/01/2018 17:15;23.925
38716;2198;in;05/01/2018 17:30;24.75
38716;2198;in;05/01/2018 17:45;23.1
38716;2198;in;05/01/2018 18:00;23.45
38716;2198;in;05/01/2018 18:15;23.825
38716;2198;in;05/01/2018 18:30;26.35
38716;2198;in;05/01/2018 18:45;24.35
38716;2198;in;05/01/2018 19:00;22.775
38716;2198;in;05/01/2018 19:15;22.825
38716;2198;in;05/01/2018 19:30;22.125
38716;2198;in;05/01/2018 19:45;20.7
38716;2198;in;05/01/2018 20:00;20.45
38716;2198;in;05/01/2018 20:15;20.875
38716;2198;in;05/01/2018 20:30;21.275
38716;2198;in;05/01/2018 20:45;20.95
38716;2198;in;05/01/2018 21:00;23.325
38716;2198;in;05/01/2018 21:15;23.35
38716;2198;in;05/01/2018 21:30;21.65
38716;2198;in;05/01/2018 21:45;23.925
38716;2198;in;05/01/2018 22:00;23.7
38716;2198;in;05/01/2018 22:15;20.225
38716;2198;in;05/01/2018 22:30;19.15
38716;2198;in;05/01/2018 22:45;17.375
38716;2198;in;05/01/2018 23:00;16.9
38716;2198;in;05/01/2018 23:15;16.4
38716;2198;in;05/01/2018 23:30;16.075
38716;2198;in;05/01/2018 23:45;13.825
38716;2198;in;06/01/2018 0:00;14.375
38716;2198;in;06/01/2018 0:15;13.325
38716;2198;in;06/01/2018 0:30;13.55
38716;2198;in;06/01/2018 0:45;12.625
38716;2198;in;06/01/2018 1:00;11.675
38716;2198;in;06/01/2018 1:15;10.65
38716;2198;in;06/01/2018 1:30;10.75
38716;2198;in;06/01/2018 1:45;9.35
38716;2198;in;06/01/2018 2:00;7.525
38716;2198;in;06/01/2018 2:15;8.75
38716;2198;in;06/01/2018 2:30;8.725
38716;2198;in;06/01/2018 2:45;11.075
38716;2198;in;06/01/2018 3:00;11.175
38716;2198;in;06/01/2018 3:15;9.6
38716;2198;in;06/01/2018 3:30;7.525
38716;2198;in;06/01/2018 3:45;6.975
38716;2198;in;06/01/2018 4:00;5.6
38716;2198;in;06/01/2018 4:15;7.25
38716;2198;in;06/01/2018 4:30;7.9
38716;2198;in;06/01/2018 4:45;8.725
38716;2198;in;06/01/2018 5:00;5.375
38716;2198;in;06/01/2018 5:15;5.25
38716;2198;in;06/01/2018 5:30;5.2
38716;2198;in;06/01/2018 5:45;5.775
38716;2198;in;06/01/2018 6:00;5.875
38716;2198;in;06/01/2018 6:15;5.675
38716;2198;in;06/01/2018 6:30;5.95
38716;2198;in;06/01/2018 6:45;7.175
38716;2198;in;06/01/2018 7:00;6.95
38716;2198;in;06/01/2018 7:15;6.8
38716;2198;in;06/01/2018 7:30;8
38716;2198;in;06/01/2018 7:45;9.4
38716;2198;in;06/01/2018 8:00;10.125
38716;2198;in;06/01/2018 8:15;12.1
38716;2198;in;06/01/2018 8:30;14.575
38716;2198;in;06/01/2018 8:45;16.725
38716;2198;in;06/01/2018 9:00;22.6
38716;2198;in;06/01/2018 9:15;25.55
38716;2198;in;06/01/2018 9:30;30.75
38716;2198;in;06/01/2018 9:45;31.425
38716;2198;in;06/01/2018 10:00;31.3
38716;2198;in;06/01/2018 10:15;34
38716;2198;in;06/01/2018 10:30;35.5
38716;2198;in;06/01/2018 10:45;36.425
38716;2198;in;06/01/2018 11:00;36.45
38716;2198;in;06/01/2018 11:15;37.25
38716;2198;in;06/01/2018 11:30;37.7
38716;2198;in;06/01/2018 11:45;36.25
38716;2198;in;06/01/2018 12:00;37.7
38716;2198;in;06/01/2018 12:15;34.975
38716;2198;in;06/01/2018 12:30;31.625
38716;2198;in;06/01/2018 12:45;34.225
38716;2198;in;06/01/2018 13:00;35.375
38716;2198;in;06/01/2018 13:15;32.825
38716;2198;in;06/01/2018 13:30;31.275
38716;2198;in;06/01/2018 13:45;28.375
38716;2198;in;06/01/2018 14:00;29.3
38716;2198;in;06/01/2018 14:15;25.225
38716;2198;in;06/01/2018 14:30;22.95
38716;2198;in;06/01/2018 14:45;24.375
38716;2198;in;06/01/2018 15:00;23
38716;2198;in;06/01/2018 15:15;24.5
38716;2198;in;06/01/2018 15:30;21.425
38716;2198;in;06/01/2018 15:45;22.65
38716;2198;in;06/01/2018 16:00;23.675
38716;2198;in;06/01/2018 16:15;21.425
38716;2198;in;06/01/2018 16:30;19.275
38716;2198;in;06/01/2018 16:45;19.975
38716;2198;in;06/01/2018 17:00;20.425
38716;2198;in;06/01/2018 17:15;20.05
38716;2198;in;06/01/2018 17:30;20.125
38716;2198;in;06/01/2018 17:45;19.95
38716;2198;in;06/01/2018 18:00;19.275
38716;2198;in;06/01/2018 18:15;20.05
38716;2198;in;06/01/2018 18:30;20.65
38716;2198;in;06/01/2018 18:45;19.225
38716;2198;in;06/01/2018 19:00;19.3
38716;2198;in;06/01/2018 19:15;19.375
38716;2198;in;06/01/2018 19:30;21.55
38716;2198;in;06/01/2018 19:45;17.825
38716;2198;in;06/01/2018 20:00;17.95
38716;2198;in;06/01/2018 20:15;18.225
38716;2198;in;06/01/2018 20:30;18.9
38716;2198;in;06/01/2018 20:45;21.4
38716;2198;in;06/01/2018 21:00;20.575
38716;2198;in;06/01/2018 21:15;22.95
38716;2198;in;06/01/2018 21:30;21.075
38716;2198;in;06/01/2018 21:45;23.35
38716;2198;in;06/01/2018 22:00;20.7
38716;2198;in;06/01/2018 22:15;18.95
38716;2198;in;06/01/2018 22:30;17.5
38716;2198;in;06/01/2018 22:45;16.3
38716;2198;in;06/01/2018 23:00;15.825
38716;2198;in;06/01/2018 23:15;13.775
38716;2198;in;06/01/2018 23:30;14.05
38716;2198;in;06/01/2018 23:45;13.125
38716;2198;in;07/01/2018 0:00;13.15
38716;2198;in;07/01/2018 0:15;12.15
38716;2198;in;07/01/2018 0:30;12.1
38716;2198;in;07/01/2018 0:45;11.7
38716;2198;in;07/01/2018 1:00;9.425
38716;2198;in;07/01/2018 1:15;11.15
38716;2198;in;07/01/2018 1:30;10
38716;2198;in;07/01/2018 1:45;7.175
38716;2198;in;07/01/2018 2:00;6.975
38716;2198;in;07/01/2018 2:15;7.125
38716;2198;in;07/01/2018 2:30;7.225
38716;2198;in;07/01/2018 2:45;6.9
38716;2198;in;07/01/2018 3:00;5.7
38716;2198;in;07/01/2018 3:15;5.525
38716;2198;in;07/01/2018 3:30;5.925
38716;2198;in;07/01/2018 3:45;5.65
38716;2198;in;07/01/2018 4:00;4.925
38716;2198;in;07/01/2018 4:15;5.175
38716;2198;in;07/01/2018 4:30;4.75
38716;2198;in;07/01/2018 4:45;5.075
38716;2198;in;07/01/2018 5:00;5.175
38716;2198;in;07/01/2018 5:15;4.975
38716;2198;in;07/01/2018 5:30;5.325
38716;2198;in;07/01/2018 5:45;5.8
38716;2198;in;07/01/2018 6:00;5.2
38716;2198;in;07/01/2018 6:15;5.45
38716;2198;in;07/01/2018 6:30;5.775
38716;2198;in;07/01/2018 6:45;5.925
38716;2198;in;07/01/2018 7:00;6.675
38716;2198;in;07/01/2018 7:15;7.25
38716;2198;in;07/01/2018 7:30;6.9
38716;2198;in;07/01/2018 7:45;7.65
38716;2198;in;07/01/2018 8:00;9.05
